,user,comment_time,votes,rating,text,sentiment,feedback
3552,谋杀游戏机,2017/10/29,16,3,又一个looper，但循环本身并非重点，重点是对生存方式的选择：同样日复一日，是过乌托邦软禁生活，还是自由地潦倒下去。神秘录像带、集体灵修、记忆寻回的切入点很抓人，诡异和惊悚氛围也越做越足，但铺垫过长，结尾又直接炸出BOSS，还是回到逃离时间怪圈的套路。低成本不错了，俩导演演两男主，略腐,1,0
3553,基瑞尔,2017/10/30,3,4,无解的数学题、循环的梦境、无边的山林、邪教所产生的多面影响—开挂的剧情和风格转折，果真没有失望～！全片都很专注于利用镜头捕捉恐惧本身以及其对于故事里主角的折射与反应，有相当惊喜。除去导演，Tate Ellington的选角也超棒啊—《谍网》之后对诠释这种感觉的角色已经是驾轻就熟了。,1,1
3555,折耳大猫,2012/10/8,0,3,挺恐怖的啊，就算是做戏，演技氛围也还不错，怎么那么多人不喜欢呢,1,0
3559,桃桃林林,2017/5/26,118,4,可看度很高，类型元素足，悬念与惊悚度都很强，而且从头带到尾。欧容拍情欲戏拍得也很漂亮，拍得非常有欲望。硬说问题就是为了悬念而悬念，到结尾观众会略有点不甘。不过，这也是悬疑片有时候需要做的牺牲，毕竟要保证过程的可看度与悬念。确实有点点柯南伯格的味道，挺好看的，剧情想起之前微博某新闻,1,1
3560,胤祥,2017/5/26,47,3,对欧容还是得要求严格一点……尽管现场观感不错不过映后越想问题越多。总得来说就是欧容想放飞自我结果手一抖拍了个网大……视听上受温丁雷弗恩影响不少，主要还是坑在最后这个解释上。不过即使这样感觉还是主席会喜欢不小心就会拿个奖这要怎么破……,0,0
3561,同志亦凡人中文站,2017/10/9,39,4,男女两性奇情，画面清洁干净。感觉欧容到现在还没定型，依然在尝试各种中产题材，但又永远带着自己的恶趣味，用虚实相间的文本构造心理畸恋的迷宫。虽然故事很社会新闻，但欧容门下走狗表示看得很过瘾啊~,1,1
3562,淋,2017/6/4,30,4,"还是欧容做人敞亮，这他妈的才是真正阴道内壁的特写好吧！

PS：欧容调教男演员的水平我是服气的！",1,1
3563,狄飞惊,2017/10/9,15,3,欧容的想象力类似于金基德，都是紧揪一个点发散思维，思路大开而少有停留，但求一根筋式奇情突变，其成片思维则又有点像王晶，大部分元素都是拿来主义，各种嫁接拼贴，看起来蛮唬人，却又都似曾相识，还是耍小聪明的格调。,1,0
3565,它它,2019/1/20,24,5,真的很棒的全新体验！节目还能这么玩？？？这种互动剧形式简直开启了新的节目玩法！剧情内容不说了，有明侦的招牌在肯定不差的，布景制作都很棒，演员也入戏，很容易让人有沉浸感，乔钻石简直魅力四射。,1,1
3570,caryn,2006/5/2,90,5,恭如的造型实在让我倾心。还有城城、伊健、舒淇...倾力制作，很出彩的电影。,1,1
3572,小粉,2017/10/5,9,3,卡司耀眼，主角配角都很出彩。杨恭如好美，寻龙决里Anglelababy那个角色应该就是她的样子。郑伊健版的聂风清淡俊郎，长发飘逸。比较意外的是郭富城也可以扮演步惊云这种孤傲性感的角色，而且很入戏。舒淇丑爆了，不过楚楚大概就是那样…,1,0
3573,赱馬觀♣,2019/3/12,9,4,补标点赞并惊诧于豆分之低！窃以为，马荣成漫改风格几乎是以郭富城郑伊健为代表的港产俊朗型偶像最适配的电影类型：这次不是你在镜头前故意耍酷，而是影片风格和角色塑造就要求你这么酷！古装侠客玉面散发半裸麒麟臂，难道不比你把现代纪实雷洛传演成偶像剧更有说服力？就连老牌日本动作明星千叶真一也是凭借此片风云再起——对演员特殊形象气质的慧眼识才极致利用堪比莱昂内之于范克里夫。,1,1
3579,lestat,2010/2/21,19,4,"Neil Marshall这个哥们儿挺有意思的，拍了一个叫Dog Soldiers的电影，讲的是一群纯爷们大战人狼的故事，又拍了一个叫The Descent的电影，讲的是一群纯娘们大战白化怪物的故事。。。
",1,1
3580,kylegun,2009/7/3,4,4,大兵，狼人，分尸，枪炮，银剑，HARD CORE的血浆B片,0,1
3581,C.L.Riddle,2011/2/25,4,2,"在面对一堆小怪兽没有奥特曼救援的情况下,英国子民们还是要来上一杯茶和弹弹钢琴嘛...",1,-1
3582,高压电,2012/3/8,0,3,除了造型有点傻以外，还不错的恐怖气氛。遗憾的是暮光让人们对狼人已经免疫了。,1,0
3584,圓心,2019/12/4,3,2,本以為《64》已經夠無趣了，這部竟更不知所云，把吉田修一原著的兩個短篇結合改編之後，無法準確梳理重點，變成一個個自怨自艾、歇斯底里的合體…昧著良心把稿交了…2019.09.15,0,-1
3585,亵渎电影,2020/4/13,1,2,故事的主线并不强，用三个人物讲一个老龄化的日本农村，叙事本就松散，导演还没有在三个主角的逻辑动机和身上的冲突上多交代一点，让故事显得很松散，全靠剪辑在拼凑一条主线，最终也还是那么的凌乱。基本上还是《恶人》和《怒》的主题和套路，只是这部的改编上出了问题，导致最后的力度上不来。其实这种散点的叙事，避开少女失踪案，去讲被这起案件影响的人，最后去阐明主题也是一个反类型的聪明做法，理论上是可以的，只是执行起...故事的主线并不强，用三个人物讲一个老龄化的日本农村，叙事本就松散，导演还没有在三个主角的逻辑动机和身上的冲突上多交代一点，让故事显得很松散，全靠剪辑在拼凑一条主线，最终也还是那么的凌乱。基本上还是《恶人》和《怒》的主题和套路，只是这部的改编上出了问题，导致最后的力度上不来。其实这种散点的叙事，避开少女失踪案，去讲被这起案件影响的人，最后去阐明主题也是一个反类型的聪明做法，理论上是可以的，只是执行起来做的很糟糕罢了。,1,-1
3586,小J²,2020/4/14,1,2,撇开吉田修一的剧作不谈，情绪还是到位的。年纪大了，比较触动我的反而是生机勃勃的农田映衬下，老龄化村落的衰败和凄凉。,1,-1
3587,晃悠,2020/4/13,1,3,"乐园只是臆想中的存在吧？故乡，远方，世界很大，却难容下一个自己。
一句话，一个眼神，只要煽动了旁人，就可以把无辜者逼上绝路。与其痛苦压抑的担惊受怕，自fen反而是种解脱。
即使你是正义使者万人追捧，一旦站错队，说错话，被群体孤立，也唯有剖腹。
正与邪，没有绝对，世界本就是罗生门。乐园是某些人的天堂，另一些人的地狱。
绫野刚意外演技让我另眼相看。佐藤浩市则演啥骨子里都有种耍帅在，很让人厌呢。",1,0
3588,飞鸟凉,2020/4/21,0,3,丰富了善次郎的背景，补充了人物逻辑。给两个短篇故事找到了链接点，分处于青天y字路分叉口的善次郎和豪士命运没什么不同，都是封闭落后的环境把边缘人逼上绝路的故事。改编的不理想，如果没看过小说，很难get到这些人到底在干嘛。,1,0
3589,左眼看电影,2015/10/18,11,3,有个87分钟和谐版（所有裸露镜头都由重新拍摄的着衣镜头替换）叫《射月》，豆瓣里也有。赤诚版与和谐版差别详细对比：http:''www.movie-censorship.com'report.php?ID=216031,0,0
3590,艾托,2011/12/22,1,2,确实很烂的影片，看在很多熟面孔和美女加露D的噱头，给2星,0,-1
3592,安大帅,2019/10/11,0,2,这到底拍得啥啊，感觉就是导演想到什么就拍什么，乱七八糟的，以为是女主的女警胡慧中和图书馆长周海媚结果很快就下线了。最后决战乱打一通，结尾那个招手的又是什么意思，邪恶还是胜利了？晕头晕脑。,1,-1
3595,干锅鸟贝,2014/10/4,84,1,妈蛋真特么扯啊！记一次难忘的相亲，被相亲男点了这片子。。。我了个去····,1,-1
3597,何志武,2015/11/1,9,4,国内市场对特摄和子贡向其实还没有概念，包括巴啦啦小魔仙，四星给中国特摄，路还很长很长,1,1
3599,同志亦凡人中文站,2014/2/5,36,4,泡菜的纯同志电影没什么特别建树，反而是“洋果子店”、“王的男人”、“假面”这种兼顾同志情节的商业电影真心出彩了。很烧脑的叙事结构，让人想到阿莫多瓦的“吾栖之肤”。同志那份绝望凄厉的禁爱实在太可怕了。爱，真的是一种耻辱吗...,1,1
3600,花儿果果,2010/4/6,14,5,"我不熟悉这位导演,但电影给了我惊喜,我给它四星半.",1,1
3604,托尼·王大拿,2013/11/9,14,5,一年光景，FOX先后砍掉了Futurama和Firefly两大神剧，不过比之后者仅仅一部剧场版寥寥收场，前者居然在五年后在喜剧中心复活，四部电视电影加两季52集常规播出，喜大普奔；若是没有这一次借尸还魂，那这个悲伤的结局真是令人怅然若失。,1,1
3611,岚行,2013/10/19,137,3,"高开低走.破烂伯明翰小黑帮的逼仄格局并不成问题,好笑的是西线归国'政治漩涡'器量'机智全都要给毫无火花的爱恋让路.于是它从很小但阴沉冷硬的有趣混战变成了盲目的味同嚼蜡的情感纠葛.俩导演都有些不够利落,腔调耍得太招摇.不过镜头对墨菲的花痴很让人鸡血.色彩和构图舒服.音响有点问题但选曲眼光很好",1,0
3614,王小咩,2012/1/18,90,5,啊朋友再见吧、再见吧、再见吧！ 　　游击队呀，快带我走吧， 　　我实在不能再忍受； ,0,1
3616,路西法尔,2014/4/3,30,4,明明是社会主义国家的电影却有点美式惊险片的味道，底子又是集体主义、民族主义的悲壮美学。慷慨悲歌不是传统，是本能。不得不说《Bella ciao》实在太经典了，比郭兰英的《我的祖国》毫不逊色。这么纯粹明亮的歌也只有极度黑暗困苦的环境下才会有，是不是赝品，有心的都能听得出来。,1,1
3618,Goodlife07,2019/8/9,2,5,8.5'10 别人拍的革命战争是计中计，目的清晰很明确，桥为目的而非实质，因为那是＂永远的桥＂，架构出了人物饱满的感情世界。啊再见朋友 啊再见朋友~~~,1,1
3622,杜若洲,2011/7/1,2,5,你已经死了，现在的你只不过是以另一种形态活着。火焰色头发的战士，脆弱敏感的内心，和平凡的少年，相遇。,1,1
3624,giiooo,2018/4/22,929,4,完全为了小林子看的，被水淋湿的小林子真的小可怜又软又美味，湿哒哒的刘海，雾蒙蒙的大眼睛，这样的巨根我真的不敢想象٩(๑ᵒ̴̶͈᷄ᗨᵒ̴̶͈᷅)و…依旧坚定站前后辈啦，请编剧不要放飞自我拆cp（撸完第7集，特么真的看得很火大！火大的同时再次吹爆小林子！！）,0,1
3626,腹黑女王,2018/5/3,485,5,不仅仅只是搞笑那么简单，而是整部剧都有非常深刻的平权意识，只要喜欢，是男是女有什么关系！50岁大叔也可以有少女心，25岁后辈也可以有贤妻范，33岁职场男也可以傻白甜，男人谈起恋爱来也可以很疯狂！！！啊，这部剧实在是太棒了，只要是真爱，无论什么性别都可以很美好，今年最佳爱情剧！,1,1
3627,同志亦凡人中文站,2018/5/5,372,4,痴汉加少女，霸道且温柔，大叔的爱真是蜜汁好笑啊！耽美中夹杂了一些同志写实内容，很有趣的游走球。“我知道前辈喜欢巨乳，但巨根就不可以吗？”这句话太经典了23333333（为什么男三号换人了，不过我喜欢...）,1,1
3631,Louis,2011/11/14,0,3,气氛非常好，故事也很好，节奏有点乱。谁家的孩子这么倒霉，接这种戏，以后会不会心灵不健全啊！,1,0
3632,青貓,2011/9/24,0,2,剧情方面不合理的硬伤太多了 结局无新意 还有那个小孩是我看过所有的韩影里长得最不可爱的小演员了 - -！ ,1,-1
3634,哼哼.floweray,2019/5/5,138,3,站在书脊之上，我可以飞跃眼前的围墙，借文字之翼，我可以抵达世界之巅，这是自由，只有阅读时的人生后无追兵，阅读时，是我在追寻上帝的脚步。,1,0
3635,谢飞导演,2019/5/7,113,4,老人爱看老人老事，真高兴又看了一部根据历史真人真事拍摄的好电影。《教授与疯子》讲述了一百多年前“牛津英语词典”编纂过程中的奇人奇事，由两位六十岁左右的老戏骨梅尔吉布森和西恩潘精彩饰演，即是艺术的享受，又是知识的扩展。据说其中疯子的案件资料英国政府封存了百年才解密；1998年被写成小说出版，风靡全球；去年拍成电影，导演是一位伊朗出生的新秀。,1,1
3636,圆月,2019/5/1,96,4,很佩服国外这种纪念典型事件的电影，这种电影有种很重要的意义对于一个国家，它可以宣扬出很多值得留念的精神，这部电影做到了我觉得，相信中国应该也有许多类似的事件但此类电影却很少，确实需要很大的勇气，可能观众会不买账，但它留下的意义却是一个国家的财富。,1,1
3637,宇宙真理猪大肠,2019/5/2,27,4,【编字典系】电影又一部，编字典绝不仅仅是编字典…… 除了天才、疯子，也许甚至还必须得 '上头有人'。。。人间没有象牙塔，也不要轻信智人任何华丽虚妄的语言。,1,1
