,user,comment_time,votes,rating,text,sentiment,feedback
1807,Augenstern,2017/8/31,4341,5,真真的低估了当今的网剧质量，印象里仍停留在几年前粗制滥造页游水平，好看程度不亚于十几年前的《黑洞》。流量鲜肉带起的尬演风气当道，大大小小角色还能有板有眼游刃有余，都带着精神气和人味儿，忍不住逢人就推荐今天你看《白夜追凶》了吗？潘在离婚风波之后，演技终于在线确定成为其标签之一了。,1,1
1808,瑾朵朵,2017/9/17,2639,5,弟弟呀，你可长点心吧，你哥他真把你当表弟坑啊！,0,1
1809,眠去,2017/9/30,674,5,终于从少年长成男人，魅力爆棚,1,1
1810,蓝白毛衣可爱多,2020/3/7,815,4,张译我可以！表演细节，看起来剧的质感还不错,1,1
1812,肆拾一,2020/3/9,135,1,太难熬了，男主一直很迷离，心理医生是万能手，带枪警察能被小啰啰爆打，小女孩举着水果刀要刺杀警察……明明是毒贩的妹妹，还要批判警察……节奏太慢了，1.25都嫌慢。,1,-1
1813,倦客,2020/3/7,121,3,剧情味同嚼蜡。为了张译还是把四集完整看完了，深感编剧能不能写点逻辑正常的、会说人话、有点人情温度的'人'的角色。男主因为创伤失忆，行为举止不合逻辑也就算了，在男主有杀害同事的嫌疑下警局还给男主升职你品品，一个未成年少女用拙劣的手段屡屡跟踪刺杀男主，一个心理医生全程敷衍的态度僵硬的举止，看到男主被刺受伤仿佛内心毫无波动，一个警察还带着枪在大街上被两个混混暴打，你爸就算是李刚也不至于毕业几年来只会扫雷...剧情味同嚼蜡。为了张译还是把四集完整看完了，深感编剧能不能写点逻辑正常的、会说人话、有点人情温度的'人'的角色。男主因为创伤失忆，行为举止不合逻辑也就算了，在男主有杀害同事的嫌疑下警局还给男主升职你品品，一个未成年少女用拙劣的手段屡屡跟踪刺杀男主，一个心理医生全程敷衍的态度僵硬的举止，看到男主被刺受伤仿佛内心毫无波动，一个警察还带着枪在大街上被两个混混暴打，你爸就算是李刚也不至于毕业几年来只会扫雷和打蜘蛛牌吧，一个办公楼里抬头不见低头见的，被调查的时候还仿佛对你一无所知，整个剧目前几集都是这个问题，明明是现实主义题材剧，没有真实感、毫无生活气息。对于主线7.14案件一直故弄玄虚，穿插的另一案件推理……等等，这能叫推理吗？除了剧情槽点太多，这类剧很关键的bgm也缺失严重，看得很无聊。,1,0
1815,5松,2018/1/13,4940,5,可以啊，比想象中好看太多了吧，一部格局很大的剧。比较一般的剧剧情是死者女朋友杀的，稍微好一点的剧是有小反转是死者携带病毒死的，然后像这部佳作来个大反转是医院隐瞒病情导致多人死亡，想要表达的东西很多。十元和洼田正孝接了部好剧，唯一担心的就是第一集太优秀了，后面会不会太过平淡。,1,1
1816,SoberUp,2018/1/13,4293,4,这几年，十元正在从爱情剧往事业剧转型，依然有演技又可爱。作为女生，我很欣赏她这样的努力。事业剧的题材，某种程度上也能吸引更广的观众。最后，和masa会有恋爱线吗，期待。奶一口 wuli十元会是下一个大门未知子,1,1
1817,王大根,2018/3/18,1242,5,目前在整个亚洲电视剧界写充满感动与希望的故事写得最好的三位编剧：写《请回答》系列的李祐汀、《多谢款待》和《仁医》的编剧森下佳子，还有就是野木亚纪子！下一季必须得写三澄和中堂医生互相靠近的爱情故事了，六郎就乖乖地做东海林的小狼狗吧！,1,1
1819,Lan~die,2006/10/7,2897,5,一则极具颠覆性质的社会生活寓言.无能为力，无法改变现状，是现代生活中的癌症。虚无使人痛苦，使人希望借各种方式找回存在的真实感。然而现代人的精神悲剧就是，当他们自我搏斗、脱离了一种精神上的奴役的时候，不知不觉又进入了另一种奴役。影片自身所带有的一种不可言传的魔幻性与自我消解意味使它,1,1
1825,蜉蝣,2017/3/27,9764,3,有原著、原版、原声撑着，基本已经成功了70%。除了结尾林心如跪下，真的是一秒钟内心配台词：“皇阿玛！不是小燕子的错，要责罚就责罚紫薇吧。”,1,0
1827,frozenmoon,2017/3/31,1500,2,整部电影都在努力阐释什么叫“做作”。人物的说话方式、举止到哪怕外景和房间的陈设都是一部韩国电影被配了台湾腔和大陆电视剧腔的台词。案件毫无代入感，竟然还说案子的相关人要走出来都需要一些时间？王凯到在办公室里毫无感情过渡突然流着泪自言自语真相的意义是什么？这电影拍出来的意义是什么？,1,-1
1828,年少无为不自卑,2017/3/23,1184,2,"正式脱粉王凯之作，王凯真是被警察这个角色箍住了，再复杂的角色一直演也会很有疲倦感的，更何况没有那个实力演出新花样。电影整体模仿日版痕迹严重。不再自虐了。
90",1,-1
1829,老晃,2014/9/21,4301,3,传说中的年度烧脑神作，其实还蛮贱嗖嗖的。情节跟得上，只一点疑问：类似故事（时空罪恶》《恐怖游轮》），大家不约而同选择了揭示人性黑暗面这个主题——为保全自我你必须杀死另一个（或一大堆）自己。我去，为毛啊？大家就不能组个团一起去海底捞涮小肥羊吗？,1,0
1830,弗朗索瓦张。,2014/9/12,1358,5,没觉得有什么“烧脑”的，有的只是人类共享的对未知维度的震撼和恐惧。结尾毫无防备地从科幻硬是升华出了人性。强烈推荐这部画面烂到不如DV短片却出奇有力的作品。,1,1
1831,黄青蕉,2014/12/15,1086,5,真·烧脑，认真看了两遍。第二遍主要注意一些细节，杯子啊衣服扣子啊还有走错门二人组拿箱子跑的时候塞进去的隔热手套……最后总结，如果以女主视角来看，到她落单遇上伪老公吓回屋子往后，身边已经没有一个是最早跟着出来的那拨人了，一个觉得自己被全世界抛弃的人其实做出什么来都不奇怪啦,1,1
1833,亵渎电影,2014/8/8,338,4,这部电影在诠释著名的物理学假想实验薛定谔的猫，现在盒子被打开了，我们看到了多世界理论和一致性历史的诠释，最后也看到这和哥本哈根诠释的不同之处。我们以为这群在不同平行时空里乱掉的几个人会想法回到自己的时空，结果最后却是证明了理论的真实性，让片子彻底变成了神棍科幻片。★★★☆,1,1
1835,竹飞羽,2020/3/3,506,2,虽然陈瑶可爱又好看，但看着无心去亲岳绮罗的脸，就觉得月牙死的真惨。,1,-1
1836,maybeSimon,2020/3/3,542,4,改编原著第二部，背景搬到唐朝，除了主角人设其他似乎都改了，算是前传。韩东君三度出演无心，古装造型也帅的，还是原来的感觉。陈瑶终于演到女主，分饰姐弟两角。隋咏良回归出演出尘子先祖，客串的牛骏峰檀健次叶青不错，可惜白琉璃换演员了。基调延续前两部，质感看起来比第二部好，剧情基本在线，希望不崩吧。,1,1
1838,居无间,2020/3/4,79,3,意思不大。制作是上去了，但类型上有偏差。探案+奇幻，可奇幻过头了，无心分明是开挂人设。探案最重要的部分是如何顺藤摸瓜找线索，他一下潜入别人意识之中，迷雾顿开，悬疑性也就跟着消散了。所以这部，要靠IP和CP续命了。,1,0
1840,城南草木生,2010/12/21,786,5,好看到呛着人，波特曼就是一直被过于标致的容貌给拖累的公主，这是要飞起来了，看到干巴成那样五官依然标致的前公主薇诺娜赖德又出来跑龙套好心酸,0,1
1844,鐘綠,2016/6/10,2643,3,範冰冰以一種意想不到的方式強行植入。不得不服。,0,0
1846,翘首看云,2016/6/13,357,1,剧情逻辑很混乱，一直在强行解释，叙述残缺不全故弄玄虚，看的人昏昏欲睡,0,-1
1848,同志亦凡人中文站,2016/6/9,165,3,套路有点多、悬疑有点低、节奏还可以。把魔术和骗术结合在一起，bug留给魔术，剧情丢给骗术，目瞪口呆的是大boss居然洗白了！周董无处安放的尴尬和蛋妞的全面黑化让我笑出了声～,1,0
1849,桃桃林林,2015/6/19,5377,4,华语犯罪题材能做到这个程度真的很难得，非主旋律，有案件做驱动。角色的深度，人物关系的张力都很吸引人。最后高楼追逐一场绝对够紧张，满场尖叫。遗憾就是略长，最后有点太想铺人性了。在国产院线片，能触碰这么多禁区，也不容易。有一个相对类型的包裹，又有颗文艺的心。还不错。,1,1
1850,影志,2015/6/20,3167,5,“法律，是介于神性和动物性的合体。它非常可爱，它知道你好，又限制你没法恶到没边儿。哪个人心里没有那么点脏事儿…” 曹宝平再次屌炸天，整部片子除了结尾就是满分，高楼戏手心冒汗异常紧张，2015华语片十佳备选。“这么多年，其实每天都没指望还有明天。有些事烂肚子里，或许更有意义。”,1,1
1852,张小北,2015/8/22,1541,4,手持摄影很有特色。男演员集体出彩。在现有审查体制下几乎顶到极限。作者风格和商业类型融合的很好，2015华语电影年度十佳。,1,1
1853,赫捍森,2015/8/23,545,4,段奕宏演的太棒了，帅成渣渣。王珞丹的演技坏了一锅粥，频频让人出戏。好几个镜头推进显得不合时宜，涉嫌形式大于意义。少配乐多背景音是个很好的选择。最后全压在对孩子的爱上有点扯。剪辑和节奏把控上还可以更精准些。好多文艺台词显得莫名又不真实。佩服勇气。,1,1
1854,凌睿,2020/3/13,2470,4,"皇后真的太聪明了。
御营大将要调查她，她就故意把她借了6顶轿子的事传出去，骗他自投罗网。
赵范日知道她流产了，她就以一个他不能拒绝的理由来忽悠他帮她撒谎。
甚至她早就想好了事情败露的对策。
赵学州来找她，她却不慌不忙地给他倒茶。
你以为她要栽了，其实她运筹帷幄，深藏不露。
赵学州错就错在把他的计划说了出来。
真正聪明的人是默默去做，不会把想法告诉别人，就像皇后那样。
他太自大了，所以才会在阴沟里翻...皇后真的太聪明了。
御营大将要调查她，她就故意把她借了6顶轿子的事传出去，骗他自投罗网。
赵范日知道她流产了，她就以一个他不能拒绝的理由来忽悠他帮她撒谎。
甚至她早就想好了事情败露的对策。
赵学州来找她，她却不慌不忙地给他倒茶。
你以为她要栽了，其实她运筹帷幄，深藏不露。
赵学州错就错在把他的计划说了出来。
真正聪明的人是默默去做，不会把想法告诉别人，就像皇后那样。
他太自大了，所以才会在阴沟里翻船。
即便是大势已去，她也要拉几个垫背。我得不到的东西，别人也休想得到。
我印象第二深的角色是赵凡八。
从小小的东莱府使，到御营大将，再到宰相，一点都不起眼的他才是最大赢家。
遇到李苍，他就投靠李苍；找到赵学州后，他又投靠赵学州；赵学州死后，他又投靠皇后；皇后死了，他又投靠李苍……这就叫闷声发大财。",0,1
1857,徐若风,2020/3/13,795,4,这一季真是开挂了，基本坐实年度韩剧TOP3。叙事容量、节奏几乎是第一季的三倍，全程高度紧张无闲笔。第五、六集的皇宫集体僵尸暴走，场面一度混乱到令人瞠目。毁掉王国的，不是附着在草上的几个虫卵，而是位居上层的野心家，瘟疫与权术结合的书写在这一季也非常完整。“七年后”的跨度给下一季挖了更大的坑。p.s.没想到最大赢家竟然是蠢萌的赵范八，看来做废柴也没什么不好。,1,1
1859,靖然,2019/6/7,1275,3,编剧力挽狂澜啊，王倦不愧性价比最高的编剧……心疼，一个编剧六个导演，是想累死编剧吗？？以及六个导演的作品加起来还没有编剧多，这是什么神仙配比= =,1,0
1862,恩诺,2019/6/8,286,3,女主演技也太差了。特别是眼睛，永远毫无神采死鱼眼,0,0
